route,direction,hour,baseline_trips,opt_trips,demand_pred,first_dep_min,last_dep_min,first_dep_time,last_dep_time,first_hour,last_hour,n_trips
1,0,0,5.0,8,1231.6023890655506,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,1,3.0,6,364.6195736662425,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,2,3.0,6,254.4866294267335,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,3,3.0,6,386.8116469293405,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,4,3.0,6,833.6168605905675,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,5,3.0,6,2372.8219894878007,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,6,7.0,9,5302.063501065232,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,7,9.0,12,9231.61421835072,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,8,16.0,15,13419.098827794765,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,9,16.0,15,10061.268921719618,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,10,12.0,15,6905.7650215522135,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,11,11.0,14,6679.225786776791,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,12,10.0,13,7187.74105979662,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,13,10.0,13,7863.6672237978955,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,14,10.0,13,9506.57193477656,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,15,11.0,14,11665.259613801967,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,16,13.0,15,13815.143063647476,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,17,15.0,15,16824.12870620795,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,18,15.0,15,12914.163496328812,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,19,15.0,15,8635.757426073164,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,20,13.0,15,6515.976077904975,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,21,12.0,15,6228.443927030802,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,22,10.0,12,5168.335204430284,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,0,23,6.0,9,2402.8511196270606,74.5,1499.0,01:14:00,24:59:00,1,0,231
1,1,0,3.0,6,591.343759085227,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,1,3.0,6,273.61165886026356,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,2,3.0,5,177.14279071050603,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,3,3.0,6,237.42788421663974,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,4,4.0,7,890.2352670280158,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,5,7.0,10,3146.498638194101,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,6,9.0,12,7106.525707661144,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,7,15.0,15,14848.725257356731,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,8,16.0,15,13214.295406567519,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,9,13.0,15,7876.866624303349,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,10,11.0,14,6286.994434374127,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,11,10.0,13,6491.07664287488,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,12,10.0,13,7222.593973764508,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,13,10.0,13,8764.656351098718,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,14,11.0,14,11239.048785632205,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,15,12.0,15,14229.724126913157,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,16,15.0,15,17136.923348559758,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,17,15.0,15,15769.39091181049,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,18,15.0,15,11052.307745504137,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,19,14.0,15,7475.157701015281,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,20,12.0,15,5794.544076498476,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,21,9.0,12,4128.763274885895,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,22,6.0,9,2710.7867675168573,6.5,1432.5,00:06:00,23:52:00,0,23,231
1,1,23,5.0,8,1488.6134659652105,6.5,1432.5,00:06:00,23:52:00,0,23,231
2,0,0,4.0,4,388.73646871882636,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,1,3.0,3,190.46879525534234,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,2,3.0,6,241.97414700358058,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,3,3.0,3,493.4855269300398,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,4,3.0,3,1198.3328928883311,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,5,4.0,4,2624.502570583553,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,6,6.0,6,5101.510813627074,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,7,10.0,9,7368.786366911964,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,8,9.0,9,6823.3859362370595,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,9,9.0,9,4530.820279685783,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,10,7.0,7,3297.7446336405224,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,11,8.0,8,3458.8022326491077,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,12,7.0,7,3613.3464396985987,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,13,7.0,7,4413.8150813866205,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,14,8.0,8,5512.70904171819,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,15,9.0,9,6317.021226838236,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,16,10.0,9,6552.489624297296,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,17,8.0,8,6270.867311401605,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,18,9.0,9,4957.56764654904,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,19,9.0,9,3581.0420452151584,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,20,9.0,9,2780.9906665989447,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,21,7.0,7,2156.758844996793,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,22,6.0,6,1521.246117021459,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,0,23,4.0,4,770.5013759941158,153.5,1573.5,02:34:00,26:14:00,2,2,162
2,1,0,3.0,6,305.9289235707752,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,1,3.0,5,172.38349771734147,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,2,3.0,6,238.76611898358024,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,3,3.0,6,536.2739188956781,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,4,4.0,7,1638.8627362103598,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,5,6.0,9,4255.911470057007,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,6,11.0,11,7165.722665379855,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,7,11.0,11,8371.462876385365,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,8,9.0,11,5888.763342832538,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,9,8.0,11,3903.158082467392,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,10,7.0,10,3290.6489435855096,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,11,8.0,11,3505.158183248408,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,12,7.0,10,3766.1365153726606,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,13,8.0,11,4259.008885431982,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,14,7.0,10,5014.146566481346,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,15,8.0,11,6283.469063477634,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,16,10.0,11,7007.543597036021,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,17,9.0,11,6194.748504561866,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,18,8.0,11,4074.4568242400546,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,19,8.0,11,2660.0510878714613,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,20,6.0,9,1871.8397514715655,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,21,5.0,8,1812.2348865537515,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,22,6.0,9,1424.1226921001928,19.0,1439.0,00:19:00,23:59:00,0,23,162
2,1,23,4.0,7,649.2938611232927,19.0,1439.0,00:19:00,23:59:00,0,23,162
3,0,0,3.0,6,385.77559783781265,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,1,3.0,3,165.10241144936884,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,2,3.0,3,105.72259216357928,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,3,3.0,3,130.10017001139775,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,4,3.0,3,339.87782699300527,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,5,5.0,5,1202.4329942789045,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,6,7.0,7,3191.581529089162,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,7,8.0,8,5670.47602308814,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,8,8.0,8,7008.0382193683,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,9,8.0,8,4583.890729840019,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,10,7.0,7,3019.0762385852577,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,11,8.0,8,3006.6477253171597,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,12,7.0,7,3091.5227228035124,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,13,8.0,8,3655.8365830765533,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,14,7.0,7,4130.505404946671,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,15,9.0,9,5487.2594854600975,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,16,9.0,9,6110.240174985536,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,17,10.0,10,7116.586881377655,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,18,7.0,7,4120.32105529408,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,19,9.0,9,3356.270276517636,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,20,7.0,7,2294.074477603853,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,21,7.0,7,2095.6991737864723,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,22,3.0,4,963.8973659575543,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,0,23,2.0,2,504.7706483250333,45.5,1465.0,00:46:00,24:25:00,0,0,151
3,1,0,3.0,6,344.49386265985464,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,1,3.0,4,161.0272621251194,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,2,3.0,4,138.27682670903053,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,3,3.0,6,290.1718097925787,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,4,3.0,6,998.2361834973368,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,5,7.0,9,2164.3775465284025,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,6,6.0,9,4558.942693749755,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,7,10.0,10,7186.998752171797,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,8,9.0,10,6569.341335512778,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,9,9.0,10,4290.9468383818585,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,10,7.0,10,2906.5381912952826,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,11,8.0,10,3014.8455297962564,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,12,7.0,10,3257.102890351715,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,13,8.0,10,3689.6526858530037,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,14,7.0,10,4127.700014866021,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,15,8.0,10,4841.55460388348,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,16,8.0,10,5309.495521644827,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,17,8.0,10,5889.271077866742,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,18,9.0,10,4675.188718992273,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,19,8.0,10,2754.990191347114,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,20,6.0,9,1821.741828827838,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,21,5.0,8,1418.6744385185996,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,22,3.0,6,923.7398109641471,4.5,1430.5,00:04:00,23:50:00,0,23,151
3,1,23,3.0,6,630.3040804345613,4.5,1430.5,00:04:00,23:50:00,0,23,151
4,0,0,4.0,4,336.99544900863316,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,1,3.0,5,152.83106942650875,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,2,3.0,3,195.65771388794548,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,3,3.0,3,435.7323791657266,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,4,3.0,3,1555.7423498462572,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,5,7.0,6,2488.391643274956,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,6,6.0,6,5672.744449109148,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,7,13.0,9,7544.23982316088,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,8,11.0,11,6373.195333444533,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,9,11.0,11,4160.916300217737,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,10,8.0,8,2816.212487660344,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,11,7.0,7,2974.4841269962103,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,12,8.0,8,3368.6525623601674,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,13,7.0,7,4005.1128335874228,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,14,8.0,8,5489.710904206651,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,15,11.0,11,6491.635335011102,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,16,11.0,11,8193.467971344106,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,17,12.0,12,7723.982785732074,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,18,9.0,9,4846.010437980327,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,19,10.0,10,3500.993694754178,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,20,10.0,10,2498.125220848866,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,21,7.0,7,1916.274563854781,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,22,8.0,8,1471.3603693323216,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,0,23,4.0,5,711.2236555210662,107.0,1527.0,01:47:00,25:27:00,1,1,184
4,1,0,4.0,7,386.0867298654579,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,1,3.0,5,152.71327208454275,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,2,3.0,4,125.6933896405288,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,3,3.0,6,280.68747143430465,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,4,5.0,8,1148.3974260500245,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,5,9.0,11,2975.6438779330065,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,6,10.0,13,5807.83688277449,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,7,14.0,14,8064.595242814551,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,8,10.0,13,6419.366965229775,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,9,8.0,11,3527.183538369866,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,10,7.0,10,2875.102329152113,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,11,8.0,11,3134.872130746232,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,12,8.0,11,3372.5019408889243,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,13,8.0,11,4010.621469115447,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,14,8.0,11,5181.538305946545,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,15,11.0,14,7376.448359502493,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,16,14.0,14,8515.989589361441,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,17,9.0,12,6923.870755926566,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,18,10.0,13,5176.34688671443,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,19,9.0,12,3209.0572228637584,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,20,8.0,11,2201.517847970066,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,21,6.0,9,1553.9505140630413,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,22,5.0,8,1136.9269783627174,7.5,1427.5,00:08:00,23:48:00,0,23,184
4,1,23,4.0,7,825.602967839824,7.5,1427.5,00:08:00,23:48:00,0,23,184
5,0,0,3.0,6,283.84083966636484,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,1,3.0,3,141.0575649238883,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,2,3.0,3,151.64228289925242,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,3,3.0,3,316.1074795893661,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,4,3.0,3,1046.5408175772293,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,5,4.0,4,2959.73952358049,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,6,10.0,7,5351.652787064497,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,7,10.0,10,7481.374180268075,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,8,12.0,12,6827.0551638568595,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,9,9.0,9,4107.4304454189205,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,10,9.0,9,3203.5454261091745,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,11,8.0,8,3001.2802025947053,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,12,7.0,7,3374.2788694613887,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,13,8.0,8,3883.988637298765,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,14,7.0,7,4391.428396398228,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,15,8.0,8,5612.761889858904,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,16,11.0,11,7974.824227594996,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,17,12.0,12,8531.121288854232,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,18,10.0,10,4886.486427354572,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,19,7.0,7,2207.600938689913,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,20,4.0,4,1418.0826604199642,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,21,6.0,6,1126.973524250166,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,22,2.0,3,618.6185430549546,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,0,23,4.0,4,659.6753352422361,23.0,1444.0,00:23:00,24:04:00,0,0,163
5,1,0,3.0,6,265.6487780878827,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,1,3.0,4,133.50000489129283,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,2,3.0,4,121.89637250607521,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,3,3.0,6,283.96728832126695,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,4,4.0,7,1077.8194754133729,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,5,8.0,10,3721.0495700843458,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,6,13.0,12,6857.34520908297,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,7,13.0,12,7921.761778952907,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,8,8.0,11,5205.053501799142,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,9,8.0,11,3599.1830104178594,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,10,8.0,11,2912.746139976085,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,11,7.0,10,2800.2430176764155,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,12,7.0,10,3337.4642504059757,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,13,8.0,11,4099.036465861261,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,14,8.0,11,5663.339919521087,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,15,11.0,12,7490.564676367992,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,16,13.0,12,7142.085156041989,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,17,7.0,10,5126.953226489734,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,18,7.0,10,3179.748532521752,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,19,5.0,8,1988.1784278320401,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,20,6.0,9,1668.0623876893128,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,21,5.0,8,1186.3490419466718,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,22,4.0,7,830.878462419573,2.0,1422.0,00:02:00,23:42:00,0,23,165
5,1,23,3.0,6,536.4282728018924,2.0,1422.0,00:02:00,23:42:00,0,23,165
6,0,0,6.0,6,1104.2905656035555,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,1,4.0,7,371.84793405403207,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,2,3.0,4,287.50445560260863,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,3,3.0,3,545.2148130051397,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,4,3.0,3,1192.2933571356155,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,5,4.0,4,3355.308162096153,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,6,8.0,7,7789.211656533916,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,7,14.0,10,11677.62282821865,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,8,19.0,13,15378.836478138352,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,9,18.0,16,10544.80817336254,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,10,15.0,15,7604.186277640517,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,11,15.0,15,7369.719770767937,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,12,11.0,12,6023.2212301035715,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,13,7.0,9,5001.199219187285,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,14,8.0,8,6964.834405005276,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,15,7.0,7,7461.580146664361,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,16,9.0,9,9644.257916552428,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,17,7.0,9,9834.065704674138,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,18,8.0,8,8541.936448745912,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,19,8.0,8,6066.881271209661,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,20,10.0,10,5687.7032993697985,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,21,12.0,12,5293.420294096758,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,22,8.0,9,3439.5651935534006,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,0,23,6.0,6,1962.4960638407838,78.0,1503.0,01:18:00,25:03:00,1,1,213
6,1,0,4.0,7,479.79454158265906,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,1,3.0,6,223.33666327767997,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,2,3.0,5,172.5531105701646,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,3,3.0,6,270.37298086451597,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,4,4.0,7,992.2073555001851,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,5,8.0,10,3291.452287632902,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,6,7.0,10,5488.4629329147165,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,7,8.0,11,8718.627140650582,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,8,9.0,12,7570.468057617597,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,9,9.0,12,4701.269588980405,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,10,7.0,10,4013.9919270620544,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,11,8.0,11,5829.361756359718,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,12,13.0,14,8832.393818057384,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,13,16.0,17,11544.109481776437,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,14,14.0,17,15968.066533001645,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,15,18.0,18,19848.990871948692,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,16,18.0,19,22119.393557799645,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,17,16.0,18,18870.417765108923,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,18,14.0,17,12207.11653416314,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,19,13.0,16,7779.619204401736,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,20,11.0,14,4664.180725708805,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,21,8.0,11,3105.7558094089836,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,22,6.0,9,2249.584708257346,7.0,1432.5,00:07:00,23:52:00,0,23,226
6,1,23,6.0,9,1333.853950869322,7.0,1432.5,00:07:00,23:52:00,0,23,226
7,0,0,6.0,9,922.859190785582,61.5,1488.5,01:02:00,24:48:00,1,0,256
7,0,1,4.0,6,333.16808516860135,61.5,1488.5,01:02:00,24:48:00,1,0,256
7,0,2,3.0,5,252.6101159639689,61.5,1488.5,01:02:00,24:48:00,1,0,256
7,0,3,3.0,6,532.5742367986421,61.5,1488.5,01:02:00,24:48:00,1,0,256
7,0,4,3.0,6,1874.5573081028817,61.5,1488.5,01:02:00,24:48:00,1,0,256
7,0,5,5.0,8,5571.375190441265,61.5,1488.5,01:02:00,24:48:00,1,0,256
