date,route,direction,hour,baseline_trips,opt_trips,predicted_demand,lambda_opt,target
2026-03-28,FX,0,2,2.0,7,482.0725282936086,260.0,balanced
2026-03-28,FX,0,3,2.0,6,328.9303689081978,260.0,balanced
2026-03-28,FX,0,4,2.0,7,451.3885921976786,260.0,balanced
2026-03-28,FX,0,5,2.0,7,838.9890781848985,260.0,balanced
2026-03-28,FX,0,6,2.0,7,1670.9517020137307,260.0,balanced
2026-03-28,FX,0,7,2.0,7,2573.000440742403,260.0,balanced
2026-03-28,FX,0,8,2.0,7,3545.0874179411207,260.0,balanced
2026-03-28,FX,0,9,2.0,7,4576.213512235498,260.0,balanced
2026-03-28,FX,0,10,2.0,7,5221.430309865427,260.0,balanced
2026-03-28,FX,0,11,2.0,7,5980.344539975815,260.0,balanced
2026-03-28,FX,0,12,2.0,7,4758.423834168589,260.0,balanced
2026-03-28,FX,0,13,2.0,7,5188.129800125689,260.0,balanced
2026-03-28,FX,0,14,2.0,7,5481.317405728645,260.0,balanced
2026-03-28,FX,0,15,2.0,7,5654.471085833755,260.0,balanced
2026-03-28,FX,0,16,2.0,7,5819.39871994569,260.0,balanced
2026-03-28,FX,0,17,2.0,7,5535.9528560092285,260.0,balanced
2026-03-28,FX,0,18,2.0,7,4905.959906008108,260.0,balanced
2026-03-28,FX,0,19,2.0,7,4592.657290925445,260.0,balanced
2026-03-28,FX,0,20,2.0,7,4602.256964792939,260.0,balanced
2026-03-28,FX,0,21,2.0,7,3874.6679690147016,260.0,balanced
2026-03-28,FX,0,22,2.0,7,3259.7382717798077,260.0,balanced
2026-03-28,FX,0,23,2.0,7,2097.102290524324,260.0,balanced
2026-03-28,FX,1,0,2.0,7,1723.1572675092345,260.0,balanced
2026-03-28,FX,1,1,2.0,7,816.7673868811969,260.0,balanced
2026-03-28,FX,1,2,2.0,7,482.0725282936086,260.0,balanced
2026-03-28,FX,1,3,2.0,6,328.9303689081978,260.0,balanced
2026-03-28,FX,1,4,2.0,7,451.3885921976786,260.0,balanced
2026-03-28,FX,1,5,2.0,7,838.9890781848985,260.0,balanced
2026-03-28,FX,1,6,2.0,7,1670.9517020137307,260.0,balanced
2026-03-28,FX,1,7,2.0,7,2573.000440742403,260.0,balanced
2026-03-28,FX,1,8,2.0,7,3545.0874179411207,260.0,balanced
2026-03-28,FX,1,9,2.0,7,4576.213512235498,260.0,balanced
2026-03-28,FX,1,10,2.0,7,5221.430309865427,260.0,balanced
2026-03-28,FX,1,11,2.0,7,5980.344539975815,260.0,balanced
2026-03-28,FX,1,12,2.0,7,4758.423834168589,260.0,balanced
2026-03-28,FX,1,13,2.0,7,5188.129800125689,260.0,balanced
2026-03-28,FX,1,14,2.0,7,5481.317405728645,260.0,balanced
2026-03-28,FX,1,15,2.0,7,5654.471085833755,260.0,balanced
2026-03-28,FX,1,16,2.0,7,5819.39871994569,260.0,balanced
2026-03-28,FX,1,17,2.0,7,5535.9528560092285,260.0,balanced
2026-03-28,FX,1,18,2.0,7,4905.959906008108,260.0,balanced
2026-03-28,FX,1,19,2.0,7,4592.657290925445,260.0,balanced
2026-03-28,FX,1,20,2.0,7,4602.256964792939,260.0,balanced
2026-03-28,FX,1,21,2.0,7,3874.6679690147016,260.0,balanced
2026-03-28,FX,1,22,2.0,7,3259.7382717798077,260.0,balanced
2026-03-28,FX,1,23,2.0,7,2097.102290524324,260.0,balanced
2026-03-28,G,0,0,3.0,8,1066.6910733992208,260.0,balanced
2026-03-28,G,0,1,3.0,8,521.8115338264997,260.0,balanced
2026-03-28,G,0,2,3.0,6,294.6741180515486,260.0,balanced
2026-03-28,G,0,3,3.0,5,180.98599070724768,260.0,balanced
2026-03-28,G,0,4,3.0,5,184.45507327689907,260.0,balanced
2026-03-28,G,0,5,6.0,6,284.8745709829886,260.0,balanced
2026-03-28,G,0,6,8.0,8,609.4476903985174,260.0,balanced
2026-03-28,G,0,7,8.0,11,1070.6281829598042,260.0,balanced
2026-03-28,G,0,8,8.0,13,1721.5142890560346,260.0,balanced
2026-03-28,G,0,9,7.0,12,2511.94048070353,260.0,balanced
2026-03-28,G,0,10,8.0,13,3358.267517325831,260.0,balanced
2026-03-28,G,0,11,7.0,12,4189.874959163163,260.0,balanced
2026-03-28,G,0,12,8.0,13,3307.7606596028027,260.0,balanced
2026-03-28,G,0,13,8.0,13,3464.0712256535767,260.0,balanced
2026-03-28,G,0,14,7.0,12,3413.528450748413,260.0,balanced
2026-03-28,G,0,15,8.0,13,3319.509857081241,260.0,balanced
2026-03-28,G,0,16,7.0,12,3403.747832531632,260.0,balanced
2026-03-28,G,0,17,7.0,12,3291.2992938108314,260.0,balanced
2026-03-28,G,0,18,8.0,13,3007.9289770070263,260.0,balanced
2026-03-28,G,0,19,7.0,12,2689.9477086077172,260.0,balanced
2026-03-28,G,0,20,8.0,13,2545.5727791104823,260.0,balanced
2026-03-28,G,0,21,6.0,11,2062.257873589586,260.0,balanced
2026-03-28,G,0,22,5.0,10,1720.2027950874874,260.0,balanced
2026-03-28,G,0,23,3.0,8,1194.671502364701,260.0,balanced
2026-03-28,G,1,0,3.0,8,1066.6910733992208,260.0,balanced
2026-03-28,G,1,1,3.0,8,521.8115338264997,260.0,balanced
2026-03-28,G,1,2,3.0,6,294.6741180515486,260.0,balanced
2026-03-28,G,1,3,3.0,5,180.98599070724768,260.0,balanced
2026-03-28,G,1,4,3.0,5,184.45507327689907,260.0,balanced
2026-03-28,G,1,5,3.0,6,284.8745709829886,260.0,balanced
2026-03-28,G,1,6,6.0,8,609.4476903985174,260.0,balanced
2026-03-28,G,1,7,9.0,11,1070.6281829598042,260.0,balanced
2026-03-28,G,1,8,7.0,12,1721.5142890560346,260.0,balanced
2026-03-28,G,1,9,8.0,13,2511.94048070353,260.0,balanced
2026-03-28,G,1,10,8.0,13,3358.267517325831,260.0,balanced
2026-03-28,G,1,11,7.0,12,4189.874959163163,260.0,balanced
2026-03-28,G,1,12,8.0,13,3307.7606596028027,260.0,balanced
2026-03-28,G,1,13,7.0,12,3464.0712256535767,260.0,balanced
2026-03-28,G,1,14,8.0,13,3413.528450748413,260.0,balanced
2026-03-28,G,1,15,8.0,13,3319.509857081241,260.0,balanced
2026-03-28,G,1,16,7.0,12,3403.747832531632,260.0,balanced
2026-03-28,G,1,17,7.0,12,3291.2992938108314,260.0,balanced
2026-03-28,G,1,18,8.0,13,3007.9289770070263,260.0,balanced
2026-03-28,G,1,19,8.0,13,2689.9477086077172,260.0,balanced
2026-03-28,G,1,20,7.0,12,2545.5727791104823,260.0,balanced
2026-03-28,G,1,21,8.0,13,2062.257873589586,260.0,balanced
2026-03-28,G,1,22,5.0,10,1720.2027950874874,260.0,balanced
2026-03-28,G,1,23,5.0,10,1194.671502364701,260.0,balanced
2026-03-28,GS,0,0,13.0,7,437.1479740997757,260.0,balanced
2026-03-28,GS,0,1,13.0,6,194.3728537337154,260.0,balanced
2026-03-28,GS,0,2,13.0,6,93.79530515436937,260.0,balanced
2026-03-28,GS,0,3,13.0,6,46.76186218379473,260.0,balanced
2026-03-28,GS,0,4,13.0,6,39.87859845642547,260.0,balanced
2026-03-28,GS,0,5,2.0,3,58.451210015529846,260.0,balanced
2026-03-28,GS,0,6,12.0,6,188.80783122358488,260.0,balanced
2026-03-28,GS,0,7,15.0,7,331.3852356721789,260.0,balanced
2026-03-28,GS,0,8,18.0,9,512.1991006146643,260.0,balanced
2026-03-28,GS,0,9,17.0,10,788.0636085411318,260.0,balanced
2026-03-28,GS,0,10,14.0,11,1057.5217876704548,260.0,balanced
2026-03-28,GS,0,11,12.0,12,1235.245163264333,260.0,balanced
2026-03-28,GS,0,12,12.0,10,941.0833406632909,260.0,balanced
2026-03-28,GS,0,13,12.0,10,934.1360728969495,260.0,balanced
2026-03-28,GS,0,14,12.0,10,954.7182743383912,260.0,balanced
2026-03-28,GS,0,15,15.0,11,1028.6797623304967,260.0,balanced
2026-03-28,GS,0,16,16.0,11,1142.0531121141323,260.0,balanced
2026-03-28,GS,0,17,18.0,11,1143.261021422758,260.0,balanced
2026-03-28,GS,0,18,17.0,11,1029.5839327090616,260.0,balanced
2026-03-28,GS,0,19,13.0,11,1010.8020320818248,260.0,balanced
2026-03-28,GS,0,20,13.0,11,1053.7601265244873,260.0,balanced
2026-03-28,GS,0,21,12.0,10,923.8923783863529,260.0,balanced
2026-03-28,GS,0,22,12.0,10,926.1473092225255,260.0,balanced
2026-03-28,GS,0,23,12.0,9,664.3443943547625,260.0,balanced
2026-03-28,GS,1,0,13.0,7,437.1479740997757,260.0,balanced
2026-03-28,GS,1,1,13.0,6,194.3728537337154,260.0,balanced
2026-03-28,GS,1,2,13.0,6,93.79530515436937,260.0,balanced
2026-03-28,GS,1,3,13.0,6,46.76186218379473,260.0,balanced
2026-03-28,GS,1,4,13.0,6,39.87859845642547,260.0,balanced
2026-03-28,GS,1,5,2.0,3,58.451210015529846,260.0,balanced
2026-03-28,GS,1,6,12.0,6,188.80783122358488,260.0,balanced
2026-03-28,GS,1,7,14.0,7,331.3852356721789,260.0,balanced
2026-03-28,GS,1,8,18.0,9,512.1991006146643,260.0,balanced
2026-03-28,GS,1,9,18.0,10,788.0636085411318,260.0,balanced
2026-03-28,GS,1,10,13.0,11,1057.5217876704548,260.0,balanced
2026-03-28,GS,1,11,12.0,12,1235.245163264333,260.0,balanced
2026-03-28,GS,1,12,12.0,10,941.0833406632909,260.0,balanced
2026-03-28,GS,1,13,12.0,10,934.1360728969495,260.0,balanced
2026-03-28,GS,1,14,12.0,10,954.7182743383912,260.0,balanced
2026-03-28,GS,1,15,15.0,11,1028.6797623304967,260.0,balanced
2026-03-28,GS,1,16,16.0,11,1142.0531121141323,260.0,balanced
2026-03-28,GS,1,17,18.0,11,1143.261021422758,260.0,balanced
2026-03-28,GS,1,18,17.0,11,1029.5839327090616,260.0,balanced
2026-03-28,GS,1,19,13.0,11,1010.8020320818248,260.0,balanced
2026-03-28,GS,1,20,14.0,11,1053.7601265244873,260.0,balanced
2026-03-28,GS,1,21,12.0,10,923.8923783863529,260.0,balanced
2026-03-28,GS,1,22,12.0,10,926.1473092225255,260.0,balanced
2026-03-28,GS,1,23,12.0,9,664.3443943547625,260.0,balanced
2026-03-28,H,0,0,2.0,2,6.721198423829334,260.0,balanced
2026-03-28,H,0,1,3.0,2,6.190486398316535,260.0,balanced
2026-03-28,H,0,2,3.0,2,5.274305998403609,260.0,balanced
2026-03-28,H,0,3,3.0,2,5.4346965146229635,260.0,balanced
2026-03-28,H,0,4,3.0,2,8.574376627205385,260.0,balanced
2026-03-28,H,0,5,3.0,2,12.426120396764626,260.0,balanced
2026-03-28,H,0,6,3.0,2,16.307222292410618,260.0,balanced
2026-03-28,H,0,7,3.0,2,21.19870397689187,260.0,balanced
2026-03-28,H,0,8,5.0,2,21.67568388854625,260.0,balanced
2026-03-28,H,0,9,3.0,2,21.3820674700824,260.0,balanced
2026-03-28,H,0,10,4.0,2,23.396321127681112,260.0,balanced
2026-03-28,H,0,11,3.0,2,27.582238892818893,260.0,balanced
2026-03-28,H,0,12,4.0,2,23.228229056144425,260.0,balanced
2026-03-28,H,0,13,4.0,2,26.068053497904476,260.0,balanced
2026-03-28,H,0,14,4.0,2,27.341538896854885,260.0,balanced
2026-03-28,H,0,15,5.0,2,27.948909608802623,260.0,balanced
2026-03-28,H,0,16,4.0,2,25.11456460096825,260.0,balanced
2026-03-28,H,0,17,4.0,2,27.06410419974683,260.0,balanced
2026-03-28,H,0,18,4.0,2,23.35308436349077,260.0,balanced
2026-03-28,H,0,19,4.0,2,22.603585236670874,260.0,balanced
2026-03-28,H,0,20,3.0,2,21.499962939230727,260.0,balanced
2026-03-28,H,0,21,4.0,2,19.16022821433262,260.0,balanced
2026-03-28,H,0,22,3.0,2,13.118829335910439,260.0,balanced
2026-03-28,H,0,23,3.0,2,9.077793010364806,260.0,balanced
2026-03-28,H,1,0,2.0,2,6.721198423829334,260.0,balanced
2026-03-28,H,1,1,3.0,2,6.190486398316535,260.0,balanced
2026-03-28,H,1,2,3.0,2,5.274305998403609,260.0,balanced
2026-03-28,H,1,3,3.0,2,5.4346965146229635,260.0,balanced
2026-03-28,H,1,4,3.0,2,8.574376627205385,260.0,balanced
2026-03-28,H,1,5,3.0,2,12.426120396764626,260.0,balanced
2026-03-28,H,1,6,3.0,2,16.307222292410618,260.0,balanced
2026-03-28,H,1,7,3.0,2,21.19870397689187,260.0,balanced
2026-03-28,H,1,8,4.0,2,21.67568388854625,260.0,balanced
2026-03-28,H,1,9,3.0,2,21.3820674700824,260.0,balanced
2026-03-28,H,1,10,4.0,2,23.396321127681112,260.0,balanced
2026-03-28,H,1,11,4.0,2,27.582238892818893,260.0,balanced
2026-03-28,H,1,12,4.0,2,23.228229056144425,260.0,balanced
2026-03-28,H,1,13,4.0,2,26.068053497904476,260.0,balanced
2026-03-28,H,1,14,3.0,2,27.341538896854885,260.0,balanced
2026-03-28,H,1,15,5.0,2,27.948909608802623,260.0,balanced
2026-03-28,H,1,16,4.0,2,25.11456460096825,260.0,balanced
2026-03-28,H,1,17,4.0,2,27.06410419974683,260.0,balanced
2026-03-28,H,1,18,4.0,2,23.35308436349077,260.0,balanced
2026-03-28,H,1,19,4.0,2,22.603585236670874,260.0,balanced
2026-03-28,H,1,20,4.0,2,21.499962939230727,260.0,balanced
2026-03-28,H,1,21,3.0,2,19.16022821433262,260.0,balanced
2026-03-28,H,1,22,4.0,2,13.118829335910439,260.0,balanced
2026-03-28,H,1,23,3.0,2,9.077793010364806,260.0,balanced
2026-03-28,J,0,0,4.0,9,952.8786923456794,260.0,balanced
2026-03-28,J,0,1,3.0,8,552.7103047418473,260.0,balanced
2026-03-28,J,0,2,3.0,7,367.90688093043565,260.0,balanced
2026-03-28,J,0,3,3.0,6,266.9546697099388,260.0,balanced
2026-03-28,J,0,4,3.0,6,343.4865031957561,260.0,balanced
2026-03-28,J,0,5,3.0,8,577.6321614865653,260.0,balanced
2026-03-28,J,0,6,6.0,11,1082.5832043336886,260.0,balanced
2026-03-28,J,0,7,7.0,12,1591.3704087632793,260.0,balanced
2026-03-28,J,0,8,12.0,15,1964.019448493725,260.0,balanced
2026-03-28,J,0,9,7.0,12,2304.2761462687467,260.0,balanced
2026-03-28,J,0,10,7.0,12,2568.104166090003,260.0,balanced
2026-03-28,J,0,11,8.0,13,2971.509258023184,260.0,balanced
2026-03-28,J,0,12,7.0,12,2325.876644219062,260.0,balanced
2026-03-28,J,0,13,8.0,13,2546.296890749132,260.0,balanced
2026-03-28,J,0,14,7.0,12,2711.8133716998723,260.0,balanced
2026-03-28,J,0,15,8.0,13,2716.48718217511,260.0,balanced
2026-03-28,J,0,16,7.0,12,2637.8538483134244,260.0,balanced
2026-03-28,J,0,17,6.0,11,2535.9270112532427,260.0,balanced
2026-03-28,J,0,18,7.0,12,2307.218308521016,260.0,balanced
2026-03-28,J,0,19,6.0,11,2232.04673251017,260.0,balanced
2026-03-28,J,0,20,6.0,11,2359.910715206715,260.0,balanced
2026-03-28,J,0,21,6.0,11,1830.3955197738974,260.0,balanced
2026-03-28,J,0,22,6.0,11,1503.8648674620065,260.0,balanced
2026-03-28,J,0,23,4.0,9,1080.1550284770728,260.0,balanced
2026-03-28,J,1,0,3.0,8,952.8786923456794,260.0,balanced
2026-03-28,J,1,1,3.0,8,552.7103047418473,260.0,balanced
2026-03-28,J,1,2,3.0,7,367.90688093043565,260.0,balanced
2026-03-28,J,1,3,3.0,6,266.9546697099388,260.0,balanced
2026-03-28,J,1,4,3.0,6,343.4865031957561,260.0,balanced
2026-03-28,J,1,5,4.0,8,577.6321614865653,260.0,balanced
2026-03-28,J,1,6,7.0,11,1082.5832043336886,260.0,balanced
2026-03-28,J,1,7,6.0,11,1591.3704087632793,260.0,balanced
2026-03-28,J,1,8,7.0,12,1964.019448493725,260.0,balanced
2026-03-28,J,1,9,8.0,13,2304.2761462687467,260.0,balanced
2026-03-28,J,1,10,8.0,13,2568.104166090003,260.0,balanced
2026-03-28,J,1,11,7.0,12,2971.509258023184,260.0,balanced
2026-03-28,J,1,12,8.0,13,2325.876644219062,260.0,balanced
2026-03-28,J,1,13,7.0,12,2546.296890749132,260.0,balanced
2026-03-28,J,1,14,8.0,13,2711.8133716998723,260.0,balanced
2026-03-28,J,1,15,8.0,13,2716.48718217511,260.0,balanced
2026-03-28,J,1,16,10.0,15,2637.8538483134244,260.0,balanced
2026-03-28,J,1,17,7.0,12,2535.9270112532427,260.0,balanced
2026-03-28,J,1,18,6.0,11,2307.218308521016,260.0,balanced
2026-03-28,J,1,19,6.0,11,2232.04673251017,260.0,balanced
2026-03-28,J,1,20,6.0,11,2359.910715206715,260.0,balanced
2026-03-28,J,1,21,5.0,10,1830.3955197738974,260.0,balanced
2026-03-28,J,1,22,4.0,9,1503.8648674620065,260.0,balanced
2026-03-28,J,1,23,4.0,9,1080.1550284770728,260.0,balanced
2026-03-28,L,0,0,4.0,9,3562.523200092488,260.0,balanced
2026-03-28,L,0,1,3.0,8,2066.350671595469,260.0,balanced
2026-03-28,L,0,2,3.0,8,1421.854324892376,260.0,balanced
2026-03-28,L,0,3,3.0,8,901.8249015734606,260.0,balanced
2026-03-28,L,0,4,4.0,9,742.4367752653926,260.0,balanced
2026-03-28,L,0,5,9.0,10,843.4057863964015,260.0,balanced
2026-03-28,L,0,6,12.0,13,1525.8599926867373,260.0,balanced
2026-03-28,L,0,7,15.0,17,2377.5713034179357,260.0,balanced
2026-03-28,L,0,8,20.0,20,3385.475931638134,260.0,balanced
2026-03-28,L,0,9,19.0,23,4621.362262498186,260.0,balanced
2026-03-28,L,0,10,15.0,22,5934.631213032445,260.0,balanced
2026-03-28,L,0,11,14.0,21,7309.055494707173,260.0,balanced
2026-03-28,L,0,12,12.0,18,5900.512472445464,260.0,balanced
2026-03-28,L,0,13,12.0,18,6578.312222691983,260.0,balanced
2026-03-28,L,0,14,12.0,18,6909.089336388738,260.0,balanced
2026-03-28,L,0,15,13.0,19,7006.926552844239,260.0,balanced
2026-03-28,L,0,16,16.0,24,7038.564462692716,260.0,balanced
2026-03-28,L,0,17,17.0,25,6790.956033712043,260.0,balanced
2026-03-28,L,0,18,16.0,24,6509.915053969051,260.0,balanced
2026-03-28,L,0,19,15.0,22,6431.733126887216,260.0,balanced
2026-03-28,L,0,20,15.0,22,6485.899882916249,260.0,balanced
2026-03-28,L,0,21,13.0,19,5454.355556358437,260.0,balanced
2026-03-28,L,0,22,9.0,14,4908.87637972693,260.0,balanced
2026-03-28,L,0,23,6.0,11,3661.064512639653,260.0,balanced
2026-03-28,L,1,0,6.0,11,3562.523200092488,260.0,balanced
2026-03-28,L,1,1,4.0,9,2066.350671595469,260.0,balanced
2026-03-28,L,1,2,3.0,8,1421.854324892376,260.0,balanced
2026-03-28,L,1,3,3.0,8,901.8249015734606,260.0,balanced
2026-03-28,L,1,4,3.0,8,742.4367752653926,260.0,balanced
2026-03-28,L,1,5,4.0,9,843.4057863964015,260.0,balanced
2026-03-28,L,1,6,10.0,13,1525.8599926867373,260.0,balanced
2026-03-28,L,1,7,14.0,17,2377.5713034179357,260.0,balanced
2026-03-28,L,1,8,20.0,20,3385.475931638134,260.0,balanced
2026-03-28,L,1,9,18.0,23,4621.362262498186,260.0,balanced
2026-03-28,L,1,10,17.0,25,5934.631213032445,260.0,balanced
2026-03-28,L,1,11,15.0,22,7309.055494707173,260.0,balanced
2026-03-28,L,1,12,12.0,18,5900.512472445464,260.0,balanced
2026-03-28,L,1,13,12.0,18,6578.312222691983,260.0,balanced
2026-03-28,L,1,14,12.0,18,6909.089336388738,260.0,balanced
2026-03-28,L,1,15,12.0,18,7006.926552844239,260.0,balanced
2026-03-28,L,1,16,15.0,22,7038.564462692716,260.0,balanced
2026-03-28,L,1,17,17.0,25,6790.956033712043,260.0,balanced
2026-03-28,L,1,18,17.0,25,6509.915053969051,260.0,balanced
2026-03-28,L,1,19,15.0,22,6431.733126887216,260.0,balanced
2026-03-28,L,1,20,15.0,22,6485.899882916249,260.0,balanced
2026-03-28,L,1,21,15.0,22,5454.355556358437,260.0,balanced
2026-03-28,L,1,22,11.0,16,4908.87637972693,260.0,balanced
2026-03-28,L,1,23,7.0,12,3661.064512639653,260.0,balanced
2026-03-28,M,0,0,3.0,8,2178.7818619243967,260.0,balanced
2026-03-28,M,0,1,3.0,8,1097.9597854468855,260.0,balanced
2026-03-28,M,0,2,3.0,8,697.215305860854,260.0,balanced
2026-03-28,M,0,3,3.0,7,454.36089392615264,260.0,balanced
2026-03-28,M,0,4,3.0,8,550.225181128869,260.0,balanced
2026-03-28,M,0,5,8.0,11,1025.8066470784506,260.0,balanced
2026-03-28,M,0,6,7.0,12,1966.0696954051919,260.0,balanced
2026-03-28,M,0,7,7.0,12,3037.3793797243943,260.0,balanced
2026-03-28,M,0,8,9.0,14,4155.670556686907,260.0,balanced
2026-03-28,M,0,9,8.0,13,5347.325484748204,260.0,balanced
2026-03-28,M,0,10,7.0,12,6317.0342826359965,260.0,balanced
2026-03-28,M,0,11,7.0,12,6823.5984201559795,260.0,balanced
2026-03-28,M,0,12,8.0,13,5233.709249661317,260.0,balanced
2026-03-28,M,0,13,7.0,12,5747.6984303570025,260.0,balanced
2026-03-28,M,0,14,8.0,13,6089.739080344597,260.0,balanced
2026-03-28,M,0,15,7.0,12,6394.196064088551,260.0,balanced
2026-03-28,M,0,16,8.0,13,6344.770787841239,260.0,balanced
2026-03-28,M,0,17,8.0,13,6005.769097570181,260.0,balanced
2026-03-28,M,0,18,8.0,13,5510.5221220714275,260.0,balanced
2026-03-28,M,0,19,6.0,11,5278.876711717392,260.0,balanced
2026-03-28,M,0,20,6.0,11,5256.209937201067,260.0,balanced
2026-03-28,M,0,21,6.0,11,4259.595468363708,260.0,balanced
2026-03-28,M,0,22,6.0,11,3603.9617560778315,260.0,balanced
2026-03-28,M,0,23,4.0,9,2576.5942774257933,260.0,balanced
2026-03-28,M,1,0,4.0,9,2178.7818619243967,260.0,balanced
2026-03-28,M,1,1,3.0,8,1097.9597854468855,260.0,balanced
2026-03-28,M,1,2,3.0,8,697.215305860854,260.0,balanced
2026-03-28,M,1,3,3.0,7,454.36089392615264,260.0,balanced
2026-03-28,M,1,4,3.0,8,550.225181128869,260.0,balanced
2026-03-28,M,1,5,8.0,11,1025.8066470784506,260.0,balanced
2026-03-28,M,1,6,7.0,12,1966.0696954051919,260.0,balanced
2026-03-28,M,1,7,10.0,15,3037.3793797243943,260.0,balanced
2026-03-28,M,1,8,8.0,13,4155.670556686907,260.0,balanced
2026-03-28,M,1,9,7.0,12,5347.325484748204,260.0,balanced
2026-03-28,M,1,10,8.0,13,6317.0342826359965,260.0,balanced
2026-03-28,M,1,11,7.0,12,6823.5984201559795,260.0,balanced
2026-03-28,M,1,12,8.0,13,5233.709249661317,260.0,balanced
2026-03-28,M,1,13,7.0,12,5747.6984303570025,260.0,balanced
2026-03-28,M,1,14,8.0,13,6089.739080344597,260.0,balanced
2026-03-28,M,1,15,7.0,12,6394.196064088551,260.0,balanced
2026-03-28,M,1,16,7.0,12,6344.770787841239,260.0,balanced
2026-03-28,M,1,17,8.0,13,6005.769097570181,260.0,balanced
2026-03-28,M,1,18,8.0,13,5510.5221220714275,260.0,balanced
2026-03-28,M,1,19,7.0,12,5278.876711717392,260.0,balanced
2026-03-28,M,1,20,4.0,9,5256.209937201067,260.0,balanced
2026-03-28,M,1,21,3.0,8,4259.595468363708,260.0,balanced
2026-03-28,M,1,22,6.0,11,3603.9617560778315,260.0,balanced
2026-03-28,M,1,23,4.0,9,2576.5942774257933,260.0,balanced
2026-03-28,N,0,0,3.0,8,1493.1070515018832,260.0,balanced
2026-03-28,N,0,1,3.0,8,697.3155342174975,260.0,balanced
2026-03-28,N,0,2,3.0,7,398.8836964635221,260.0,balanced
2026-03-28,N,0,3,3.0,5,258.4949332752681,260.0,balanced
2026-03-28,N,0,4,3.0,6,346.36243699985414,260.0,balanced
2026-03-28,N,0,5,5.0,9,701.8500910676261,260.0,balanced
2026-03-28,N,0,6,7.0,12,1597.5833147939493,260.0,balanced
2026-03-28,N,0,7,10.0,15,2583.094914455062,260.0,balanced
2026-03-28,N,0,8,8.0,13,3774.142675734538,260.0,balanced
2026-03-28,N,0,9,6.0,11,5066.343548123342,260.0,balanced
2026-03-28,N,0,10,8.0,13,5248.020979488272,260.0,balanced
2026-03-28,N,0,11,8.0,13,5634.7463826653875,260.0,balanced
2026-03-28,N,0,12,7.0,12,4302.993394335292,260.0,balanced
2026-03-28,N,0,13,7.0,12,4541.02759636372,260.0,balanced
2026-03-28,N,0,14,7.0,12,4756.045818275297,260.0,balanced
2026-03-28,N,0,15,10.0,15,4938.650088151581,260.0,balanced
2026-03-28,N,0,16,8.0,13,5119.485154562554,260.0,balanced
2026-03-28,N,0,17,7.0,12,4967.803672811296,260.0,balanced
2026-03-28,N,0,18,6.0,11,4328.8322685825715,260.0,balanced
2026-03-28,N,0,19,5.0,10,4122.876745293227,260.0,balanced
2026-03-28,N,0,20,5.0,10,4149.272667669516,260.0,balanced
2026-03-28,N,0,21,5.0,10,3527.2059012911745,260.0,balanced
2026-03-28,N,0,22,5.0,10,3209.235368553646,260.0,balanced
2026-03-28,N,0,23,4.0,9,2139.7988271850913,260.0,balanced
2026-03-28,N,1,0,3.0,8,1493.1070515018832,260.0,balanced
2026-03-28,N,1,1,3.0,8,697.3155342174975,260.0,balanced
2026-03-28,N,1,2,3.0,7,398.8836964635221,260.0,balanced
2026-03-28,N,1,3,3.0,5,258.4949332752681,260.0,balanced
2026-03-28,N,1,4,3.0,6,346.36243699985414,260.0,balanced
2026-03-28,N,1,5,4.0,9,701.8500910676261,260.0,balanced
2026-03-28,N,1,6,6.0,11,1597.5833147939493,260.0,balanced
2026-03-28,N,1,7,6.0,11,2583.094914455062,260.0,balanced
2026-03-28,N,1,8,8.0,13,3774.142675734538,260.0,balanced
2026-03-28,N,1,9,8.0,13,5066.343548123342,260.0,balanced
2026-03-28,N,1,10,7.0,12,5248.020979488272,260.0,balanced
2026-03-28,N,1,11,7.0,12,5634.7463826653875,260.0,balanced
2026-03-28,N,1,12,8.0,13,4302.993394335292,260.0,balanced
2026-03-28,N,1,13,7.0,12,4541.02759636372,260.0,balanced
2026-03-28,N,1,14,8.0,13,4756.045818275297,260.0,balanced
2026-03-28,N,1,15,7.0,12,4938.650088151581,260.0,balanced
2026-03-28,N,1,16,9.0,14,5119.485154562554,260.0,balanced
2026-03-28,N,1,17,9.0,14,4967.803672811296,260.0,balanced
2026-03-28,N,1,18,7.0,12,4328.8322685825715,260.0,balanced
2026-03-28,N,1,19,7.0,12,4122.876745293227,260.0,balanced
2026-03-28,N,1,20,5.0,10,4149.272667669516,260.0,balanced
2026-03-28,N,1,21,4.0,9,3527.2059012911745,260.0,balanced
2026-03-28,N,1,22,6.0,11,3209.235368553646,260.0,balanced
2026-03-28,N,1,23,4.0,9,2139.7988271850913,260.0,balanced
2026-03-28,Q,0,0,3.0,8,1618.9694106348772,260.0,balanced
2026-03-28,Q,0,1,3.0,8,721.4473080104427,260.0,balanced
2026-03-28,Q,0,2,3.0,7,400.4294447469821,260.0,balanced
2026-03-28,Q,0,3,3.0,5,258.01766922162926,260.0,balanced
2026-03-28,Q,0,4,4.0,6,350.2383332080967,260.0,balanced
2026-03-28,Q,0,5,5.0,9,721.0316099553098,260.0,balanced
2026-03-28,Q,0,6,8.0,13,1599.244308302583,260.0,balanced
2026-03-28,Q,0,7,9.0,14,2821.5673499892905,260.0,balanced
2026-03-28,Q,0,8,9.0,14,4185.316769338409,260.0,balanced
2026-03-28,Q,0,9,7.0,12,5449.4600720281815,260.0,balanced
2026-03-28,Q,0,10,8.0,13,6324.870483763716,260.0,balanced
